record_date,department,process_name,throughput,cycle_time_min,error_count,sla_target_min,sla_met,error_rate
2024-06-14,Compliance,Policy Review,63,889.86,3,1440.0,1,0.0476
2024-06-15,Operations,Order Fulfillment,16,400.84,0,480.0,1,0.0
2024-06-15,Operations,Inventory Replenishment,18,203.54,1,240.0,1,0.0556
2024-06-15,Operations,Quality Check,16,81.58,1,60.0,0,0.0625
2024-06-15,Finance,Invoice Processing,15,95.98,0,120.0,1,0.0
2024-06-15,Finance,Budget Reconciliation,17,242.65,0,360.0,1,0.0
2024-06-15,Finance,Expense Audit,16,73.74,0,90.0,1,0.0
2024-06-15,HR,Onboarding,15,2628.13,1,2880.0,1,0.0667
2024-06-15,HR,Payroll Processing,20,72.53,0,120.0,1,0.0
2024-06-15,HR,Benefits Enrollment,17,93.37,2,240.0,1,0.1176
2024-06-15,IT,Incident Resolution,16,149.27,0,240.0,1,0.0
2024-06-15,IT,Change Management,19,387.54,0,480.0,1,0.0
2024-06-15,IT,Deployment Pipeline,14,120.51,0,120.0,0,0.0
2024-06-15,Logistics,Shipment Tracking,17,752.97,0,1440.0,1,0.0
2024-06-15,Logistics,Customs Clearance,16,2360.47,0,2880.0,1,0.0
2024-06-15,Logistics,Route Optimization,16,45.74,0,60.0,1,0.0
2024-06-15,Risk,Credit Assessment,15,139.84,0,180.0,1,0.0
2024-06-15,Risk,Fraud Review,19,30.29,0,30.0,0,0.0
2024-06-15,Risk,Compliance Check,20,1046.67,0,720.0,0,0.0
2024-06-15,Compliance,Regulatory Reporting,16,260.82,0,480.0,1,0.0
2024-06-15,Compliance,AML Screening,14,34.44,0,60.0,1,0.0
2024-06-15,Compliance,Policy Review,20,1248.29,1,1440.0,1,0.05
2024-06-16,Operations,Order Fulfillment,14,301.1,0,480.0,1,0.0
2024-06-16,Operations,Inventory Replenishment,19,122.52,2,240.0,1,0.1053
2024-06-16,Operations,Quality Check,18,41.49,0,60.0,1,0.0
2024-06-16,Finance,Invoice Processing,18,100.1,2,120.0,1,0.1111
2024-06-16,Finance,Budget Reconciliation,18,297.62,1,360.0,1,0.0556
2024-06-16,Finance,Expense Audit,18,57.6,0,90.0,1,0.0
2024-06-16,HR,Onboarding,19,3290.94,1,2880.0,0,0.0526
2024-06-16,HR,Payroll Processing,21,198.69,0,120.0,0,0.0
2024-06-16,HR,Benefits Enrollment,20,222.97,0,240.0,1,0.0
2024-06-16,IT,Incident Resolution,17,147.74,1,240.0,1,0.0588
2024-06-16,IT,Change Management,13,315.28,1,480.0,1,0.0769
2024-06-16,IT,Deployment Pipeline,18,103.41,0,120.0,1,0.0
2024-06-16,Logistics,Shipment Tracking,17,1286.34,0,1440.0,1,0.0
2024-06-16,Logistics,Customs Clearance,18,1840.94,0,2880.0,1,0.0
2024-06-16,Logistics,Route Optimization,14,62.6,0,60.0,0,0.0
2024-06-16,Risk,Credit Assessment,16,194.18,0,180.0,0,0.0
2024-06-16,Risk,Fraud Review,18,19.09,2,30.0,1,0.1111
2024-06-16,Risk,Compliance Check,19,465.27,0,720.0,1,0.0
2024-06-16,Compliance,Regulatory Reporting,15,394.82,0,480.0,1,0.0
2024-06-16,Compliance,AML Screening,19,118.61,2,60.0,0,0.1053
2024-06-16,Compliance,Policy Review,19,1040.52,0,1440.0,1,0.0
2024-06-17,Operations,Order Fulfillment,44,355.91,2,480.0,1,0.0455
2024-06-17,Operations,Inventory Replenishment,56,96.53,0,240.0,1,0.0
2024-06-17,Operations,Quality Check,53,45.02,2,60.0,1,0.0377
2024-06-17,Finance,Invoice Processing,39,116.04,0,120.0,1,0.0
2024-06-17,Finance,Budget Reconciliation,57,176.53,3,360.0,1,0.0526
2024-06-17,Finance,Expense Audit,47,85.97,0,90.0,1,0.0
2024-06-17,HR,Onboarding,47,5779.77,1,2880.0,0,0.0213
2024-06-17,HR,Payroll Processing,41,122.91,1,120.0,0,0.0244
2024-06-17,HR,Benefits Enrollment,54,496.13,0,240.0,0,0.0
2024-06-17,IT,Incident Resolution,46,143.15,1,240.0,1,0.0217
2024-06-17,IT,Change Management,54,368.24,1,480.0,1,0.0185
2024-06-17,IT,Deployment Pipeline,53,50.68,2,120.0,1,0.0377
2024-06-17,Logistics,Shipment Tracking,51,1553.39,1,1440.0,0,0.0196
2024-06-17,Logistics,Customs Clearance,42,1356.42,3,2880.0,1,0.0714
2024-06-17,Logistics,Route Optimization,54,69.07,1,60.0,0,0.0185
2024-06-17,Risk,Credit Assessment,46,120.85,1,180.0,1,0.0217
2024-06-17,Risk,Fraud Review,52,31.0,1,30.0,0,0.0192
2024-06-17,Risk,Compliance Check,38,531.08,0,720.0,1,0.0
2024-06-17,Compliance,Regulatory Reporting,57,514.4,0,480.0,0,0.0
2024-06-17,Compliance,AML Screening,54,60.76,1,60.0,0,0.0185
2024-06-17,Compliance,Policy Review,50,921.09,1,1440.0,1,0.02
2024-06-18,Operations,Order Fulfillment,42,377.51,0,480.0,1,0.0
2024-06-18,Operations,Inventory Replenishment,50,107.64,1,240.0,1,0.02
2024-06-18,Operations,Quality Check,47,51.73,0,60.0,1,0.0
2024-06-18,Finance,Invoice Processing,55,89.64,1,120.0,1,0.0182
2024-06-18,Finance,Budget Reconciliation,52,50.44,2,360.0,1,0.0385
2024-06-18,Finance,Expense Audit,50,30.61,5,90.0,1,0.1
2024-06-18,HR,Onboarding,71,3341.4,0,2880.0,0,0.0
2024-06-18,HR,Payroll Processing,50,148.07,0,120.0,0,0.0
2024-06-18,HR,Benefits Enrollment,62,207.08,1,240.0,1,0.0161
2024-06-18,IT,Incident Resolution,49,160.07,2,240.0,1,0.0408
2024-06-18,IT,Change Management,52,508.22,1,480.0,0,0.0192
2024-06-18,IT,Deployment Pipeline,54,61.35,0,120.0,1,0.0
2024-06-18,Logistics,Shipment Tracking,53,1376.16,1,1440.0,1,0.0189
2024-06-18,Logistics,Customs Clearance,62,2320.79,1,2880.0,1,0.0161
2024-06-18,Logistics,Route Optimization,54,35.7,1,60.0,1,0.0185
2024-06-18,Risk,Credit Assessment,61,234.97,0,180.0,0,0.0
2024-06-18,Risk,Fraud Review,58,21.85,0,30.0,1,0.0
2024-06-18,Risk,Compliance Check,54,531.85,1,720.0,1,0.0185
2024-06-18,Compliance,Regulatory Reporting,49,440.34,1,480.0,1,0.0204
2024-06-18,Compliance,AML Screening,66,72.13,0,60.0,0,0.0
2024-06-18,Compliance,Policy Review,48,1042.54,2,1440.0,1,0.0417
2024-06-19,Operations,Order Fulfillment,52,297.37,1,480.0,1,0.0192
2024-06-19,Operations,Inventory Replenishment,56,168.87,0,240.0,1,0.0
2024-06-19,Operations,Quality Check,38,37.5,0,60.0,1,0.0
2024-06-19,Finance,Invoice Processing,38,58.17,0,120.0,1,0.0
2024-06-19,Finance,Budget Reconciliation,58,359.04,1,360.0,1,0.0172
2024-06-19,Finance,Expense Audit,57,88.43,2,90.0,1,0.0351
2024-06-19,HR,Onboarding,56,1790.88,0,2880.0,1,0.0
2024-06-19,HR,Payroll Processing,44,49.24,0,120.0,1,0.0
2024-06-19,HR,Benefits Enrollment,51,155.03,1,240.0,1,0.0196
2024-06-19,IT,Incident Resolution,53,218.09,0,240.0,1,0.0
2024-06-19,IT,Change Management,40,301.02,2,480.0,1,0.05
2024-06-19,IT,Deployment Pipeline,45,118.12,0,120.0,1,0.0
2024-06-19,Logistics,Shipment Tracking,37,624.6,3,1440.0,1,0.0811
2024-06-19,Logistics,Customs Clearance,41,1903.62,0,2880.0,1,0.0
2024-06-19,Logistics,Route Optimization,40,34.33,2,60.0,1,0.05
2024-06-19,Risk,Credit Assessment,48,120.46,1,180.0,1,0.0208
2024-06-19,Risk,Fraud Review,68,19.16,2,30.0,1,0.0294
2024-06-19,Risk,Compliance Check,56,688.92,1,720.0,1,0.0179
2024-06-19,Compliance,Regulatory Reporting,40,515.61,0,480.0,0,0.0
2024-06-19,Compliance,AML Screening,43,19.18,1,60.0,1,0.0233
2024-06-19,Compliance,Policy Review,68,2516.01,4,1440.0,0,0.0588
2024-06-20,Operations,Order Fulfillment,52,410.62,2,480.0,1,0.0385
2024-06-20,Operations,Inventory Replenishment,40,229.38,1,240.0,1,0.025
2024-06-20,Operations,Quality Check,59,70.89,3,60.0,0,0.0508
2024-06-20,Finance,Invoice Processing,46,119.15,1,120.0,1,0.0217
2024-06-20,Finance,Budget Reconciliation,48,277.69,1,360.0,1,0.0208
2024-06-20,Finance,Expense Audit,58,73.81,1,90.0,1,0.0172
2024-06-20,HR,Onboarding,51,2653.18,1,2880.0,1,0.0196
2024-06-20,HR,Payroll Processing,47,109.0,0,120.0,1,0.0
2024-06-20,HR,Benefits Enrollment,48,154.96,1,240.0,1,0.0208
2024-06-20,IT,Incident Resolution,70,145.2,1,240.0,1,0.0143
2024-06-20,IT,Change Management,42,456.74,0,480.0,1,0.0
2024-06-20,IT,Deployment Pipeline,62,97.86,0,120.0,1,0.0
2024-06-20,Logistics,Shipment Tracking,48,1258.51,0,1440.0,1,0.0
2024-06-20,Logistics,Customs Clearance,55,1700.77,0,2880.0,1,0.0
2024-06-20,Logistics,Route Optimization,45,43.9,1,60.0,1,0.0222
2024-06-20,Risk,Credit Assessment,56,90.86,1,180.0,1,0.0179
2024-06-20,Risk,Fraud Review,44,26.67,1,30.0,1,0.0227
2024-06-20,Risk,Compliance Check,47,703.77,0,720.0,1,0.0
2024-06-20,Compliance,Regulatory Reporting,57,387.34,1,480.0,1,0.0175
2024-06-20,Compliance,AML Screening,72,39.64,4,60.0,1,0.0556
2024-06-20,Compliance,Policy Review,47,1698.59,1,1440.0,0,0.0213
2024-06-21,Operations,Order Fulfillment,50,568.79,2,480.0,0,0.04
2024-06-21,Operations,Inventory Replenishment,49,177.2,1,240.0,1,0.0204
2024-06-21,Operations,Quality Check,51,30.47,0,60.0,1,0.0
2024-06-21,Finance,Invoice Processing,51,99.0,3,120.0,1,0.0588
2024-06-21,Finance,Budget Reconciliation,54,419.98,1,360.0,0,0.0185
2024-06-21,Finance,Expense Audit,63,45.38,1,90.0,1,0.0159
2024-06-21,HR,Onboarding,54,1977.52,3,2880.0,1,0.0556
2024-06-21,HR,Payroll Processing,53,145.74,0,120.0,0,0.0
2024-06-21,HR,Benefits Enrollment,50,258.05,3,240.0,0,0.06
2024-06-21,IT,Incident Resolution,44,143.89,0,240.0,1,0.0
2024-06-21,IT,Change Management,47,357.0,1,480.0,1,0.0213
2024-06-21,IT,Deployment Pipeline,37,93.16,0,120.0,1,0.0
2024-06-21,Logistics,Shipment Tracking,44,1445.28,0,1440.0,0,0.0
2024-06-21,Logistics,Customs Clearance,51,1960.73,3,2880.0,1,0.0588
2024-06-21,Logistics,Route Optimization,51,55.71,0,60.0,1,0.0
2024-06-21,Risk,Credit Assessment,44,277.28,1,180.0,0,0.0227
2024-06-21,Risk,Fraud Review,47,24.91,1,30.0,1,0.0213
2024-06-21,Risk,Compliance Check,46,631.86,1,720.0,1,0.0217
2024-06-21,Compliance,Regulatory Reporting,38,350.84,0,480.0,1,0.0
2024-06-21,Compliance,AML Screening,61,35.44,1,60.0,1,0.0164
2024-06-21,Compliance,Policy Review,65,694.02,0,1440.0,1,0.0
2024-06-22,Operations,Order Fulfillment,15,382.33,0,480.0,1,0.0
2024-06-22,Operations,Inventory Replenishment,18,248.73,0,240.0,0,0.0
2024-06-22,Operations,Quality Check,13,42.06,1,60.0,1,0.0769
2024-06-22,Finance,Invoice Processing,16,118.25,1,120.0,1,0.0625
2024-06-22,Finance,Budget Reconciliation,14,237.09,0,360.0,1,0.0
2024-06-22,Finance,Expense Audit,15,64.29,1,90.0,1,0.0667
2024-06-22,HR,Onboarding,15,2919.57,1,2880.0,0,0.0667
2024-06-22,HR,Payroll Processing,18,102.23,1,120.0,1,0.0556
2024-06-22,HR,Benefits Enrollment,19,192.9,0,240.0,1,0.0
2024-06-22,IT,Incident Resolution,15,216.4,0,240.0,1,0.0
2024-06-22,IT,Change Management,17,513.01,1,480.0,0,0.0588
2024-06-22,IT,Deployment Pipeline,19,83.66,0,120.0,1,0.0
2024-06-22,Logistics,Shipment Tracking,18,1440.0,1,1440.0,1,0.0556
2024-06-22,Logistics,Customs Clearance,17,2343.01,1,2880.0,1,0.0588
2024-06-22,Logistics,Route Optimization,13,61.35,0,60.0,0,0.0
2024-06-22,Risk,Credit Assessment,16,187.47,0,180.0,0,0.0
2024-06-22,Risk,Fraud Review,15,21.86,0,30.0,1,0.0
2024-06-22,Risk,Compliance Check,19,615.53,1,720.0,1,0.0526
2024-06-22,Compliance,Regulatory Reporting,15,366.44,1,480.0,1,0.0667
2024-06-22,Compliance,AML Screening,16,55.86,0,60.0,1,0.0
2024-06-22,Compliance,Policy Review,21,1314.78,0,1440.0,1,0.0
2024-06-23,Operations,Order Fulfillment,18,337.53,1,480.0,1,0.0556
2024-06-23,Operations,Inventory Replenishment,17,230.63,0,240.0,1,0.0
2024-06-23,Operations,Quality Check,15,42.03,0,60.0,1,0.0
2024-06-23,Finance,Invoice Processing,16,118.54,1,120.0,1,0.0625
2024-06-23,Finance,Budget Reconciliation,17,347.34,0,360.0,1,0.0
2024-06-23,Finance,Expense Audit,15,121.65,1,90.0,0,0.0667
2024-06-23,HR,Onboarding,17,3006.68,0,2880.0,0,0.0
2024-06-23,HR,Payroll Processing,19,112.67,1,120.0,1,0.0526
2024-06-23,HR,Benefits Enrollment,16,201.1,0,240.0,1,0.0
2024-06-23,IT,Incident Resolution,17,241.56,0,240.0,0,0.0
2024-06-23,IT,Change Management,15,507.36,0,480.0,0,0.0
2024-06-23,IT,Deployment Pipeline,15,221.12,1,120.0,0,0.0667
2024-06-23,Logistics,Shipment Tracking,17,904.78,0,1440.0,1,0.0
2024-06-23,Logistics,Customs Clearance,19,2144.96,0,2880.0,1,0.0
2024-06-23,Logistics,Route Optimization,17,42.77,1,60.0,1,0.0588
2024-06-23,Risk,Credit Assessment,15,173.18,0,180.0,1,0.0
2024-06-23,Risk,Fraud Review,18,24.84,1,30.0,1,0.0556
2024-06-23,Risk,Compliance Check,16,688.68,0,720.0,1,0.0
2024-06-23,Compliance,Regulatory Reporting,20,288.5,0,480.0,1,0.0
2024-06-23,Compliance,AML Screening,19,46.01,1,60.0,1,0.0526
2024-06-23,Compliance,Policy Review,22,662.56,1,1440.0,1,0.0455
2024-06-24,Operations,Order Fulfillment,55,210.5,0,480.0,1,0.0
2024-06-24,Operations,Inventory Replenishment,56,305.34,0,240.0,0,0.0
2024-06-24,Operations,Quality Check,61,48.31,2,60.0,1,0.0328
2024-06-24,Finance,Invoice Processing,52,125.37,0,120.0,0,0.0
2024-06-24,Finance,Budget Reconciliation,38,500.46,1,360.0,0,0.0263
2024-06-24,Finance,Expense Audit,50,99.61,0,90.0,0,0.0
2024-06-24,HR,Onboarding,59,3185.31,0,2880.0,0,0.0
2024-06-24,HR,Payroll Processing,44,118.78,0,120.0,1,0.0
2024-06-24,HR,Benefits Enrollment,55,133.84,0,240.0,1,0.0
2024-06-24,IT,Incident Resolution,51,751.62,2,240.0,0,0.0392
2024-06-24,IT,Change Management,52,493.58,1,480.0,0,0.0192
2024-06-24,IT,Deployment Pipeline,41,144.3,1,120.0,0,0.0244
2024-06-24,Logistics,Shipment Tracking,42,996.5,0,1440.0,1,0.0
2024-06-24,Logistics,Customs Clearance,44,3077.44,1,2880.0,0,0.0227
2024-06-24,Logistics,Route Optimization,44,44.75,1,60.0,1,0.0227
2024-06-24,Risk,Credit Assessment,60,126.35,1,180.0,1,0.0167
2024-06-24,Risk,Fraud Review,57,57.32,1,30.0,0,0.0175
2024-06-24,Risk,Compliance Check,38,525.29,1,720.0,1,0.0263
2024-06-24,Compliance,Regulatory Reporting,49,377.23,0,480.0,1,0.0
2024-06-24,Compliance,AML Screening,51,59.05,0,60.0,1,0.0
2024-06-24,Compliance,Policy Review,44,1538.85,0,1440.0,0,0.0
2024-06-25,Operations,Order Fulfillment,54,221.91,3,480.0,1,0.0556
2024-06-25,Operations,Inventory Replenishment,57,153.05,2,240.0,1,0.0351
2024-06-25,Operations,Quality Check,65,53.85,1,60.0,1,0.0154
2024-06-25,Finance,Invoice Processing,49,59.8,0,120.0,1,0.0
2024-06-25,Finance,Budget Reconciliation,47,340.79,0,360.0,1,0.0
2024-06-25,Finance,Expense Audit,70,95.41,3,90.0,0,0.0429
2024-06-25,HR,Onboarding,52,2349.26,1,2880.0,1,0.0192
2024-06-25,HR,Payroll Processing,49,82.15,0,120.0,1,0.0
2024-06-25,HR,Benefits Enrollment,42,194.63,2,240.0,1,0.0476
2024-06-25,IT,Incident Resolution,55,163.1,1,240.0,1,0.0182
2024-06-25,IT,Change Management,55,387.17,3,480.0,1,0.0545
2024-06-25,IT,Deployment Pipeline,51,91.99,1,120.0,1,0.0196
2024-06-25,Logistics,Shipment Tracking,47,1439.82,0,1440.0,1,0.0
2024-06-25,Logistics,Customs Clearance,48,2232.5,1,2880.0,1,0.0208
2024-06-25,Logistics,Route Optimization,60,41.05,0,60.0,1,0.0
2024-06-25,Risk,Credit Assessment,49,153.14,3,180.0,1,0.0612
2024-06-25,Risk,Fraud Review,49,26.77,0,30.0,1,0.0
2024-06-25,Risk,Compliance Check,51,726.75,1,720.0,0,0.0196
2024-06-25,Compliance,Regulatory Reporting,41,379.28,1,480.0,1,0.0244
2024-06-25,Compliance,AML Screening,61,52.5,1,60.0,1,0.0164
2024-06-25,Compliance,Policy Review,55,859.94,2,1440.0,1,0.0364
2024-06-26,Operations,Order Fulfillment,60,410.77,1,480.0,1,0.0167
2024-06-26,Operations,Inventory Replenishment,35,213.47,0,240.0,1,0.0
2024-06-26,Operations,Quality Check,46,43.12,2,60.0,1,0.0435
2024-06-26,Finance,Invoice Processing,48,225.29,0,120.0,0,0.0
2024-06-26,Finance,Budget Reconciliation,50,331.34,0,360.0,1,0.0
2024-06-26,Finance,Expense Audit,56,59.64,4,90.0,1,0.0714
2024-06-26,HR,Onboarding,48,3967.91,1,2880.0,0,0.0208
2024-06-26,HR,Payroll Processing,46,86.77,0,120.0,1,0.0
2024-06-26,HR,Benefits Enrollment,49,143.51,0,240.0,1,0.0
2024-06-26,IT,Incident Resolution,49,108.77,1,240.0,1,0.0204
2024-06-26,IT,Change Management,47,746.44,1,480.0,0,0.0213
2024-06-26,IT,Deployment Pipeline,48,117.26,0,120.0,1,0.0
2024-06-26,Logistics,Shipment Tracking,49,1236.73,3,1440.0,1,0.0612
2024-06-26,Logistics,Customs Clearance,51,1365.58,1,2880.0,1,0.0196
2024-06-26,Logistics,Route Optimization,40,52.13,0,60.0,1,0.0
2024-06-26,Risk,Credit Assessment,49,187.91,0,180.0,0,0.0
2024-06-26,Risk,Fraud Review,68,23.31,0,30.0,1,0.0
2024-06-26,Risk,Compliance Check,60,668.42,1,720.0,1,0.0167
2024-06-26,Compliance,Regulatory Reporting,50,384.31,1,480.0,1,0.02
2024-06-26,Compliance,AML Screening,44,65.03,3,60.0,0,0.0682
2024-06-26,Compliance,Policy Review,43,1305.22,1,1440.0,1,0.0233
2024-06-27,Operations,Order Fulfillment,52,387.92,0,480.0,1,0.0
2024-06-27,Operations,Inventory Replenishment,52,273.59,2,240.0,0,0.0385
2024-06-27,Operations,Quality Check,39,39.36,0,60.0,1,0.0
2024-06-27,Finance,Invoice Processing,64,127.16,1,120.0,0,0.0156
2024-06-27,Finance,Budget Reconciliation,42,223.49,2,360.0,1,0.0476
2024-06-27,Finance,Expense Audit,50,76.88,2,90.0,1,0.04
2024-06-27,HR,Onboarding,43,1854.98,1,2880.0,1,0.0233
2024-06-27,HR,Payroll Processing,44,178.73,0,120.0,0,0.0
2024-06-27,HR,Benefits Enrollment,57,246.69,2,240.0,0,0.0351
2024-06-27,IT,Incident Resolution,55,146.26,2,240.0,1,0.0364
2024-06-27,IT,Change Management,46,352.71,1,480.0,1,0.0217
2024-06-27,IT,Deployment Pipeline,52,148.2,1,120.0,0,0.0192
2024-06-27,Logistics,Shipment Tracking,55,1063.89,0,1440.0,1,0.0
2024-06-27,Logistics,Customs Clearance,63,1217.99,2,2880.0,1,0.0317
2024-06-27,Logistics,Route Optimization,46,51.09,1,60.0,1,0.0217
2024-06-27,Risk,Credit Assessment,49,144.69,0,180.0,1,0.0
2024-06-27,Risk,Fraud Review,56,20.61,1,30.0,1,0.0179
2024-06-27,Risk,Compliance Check,45,666.6,0,720.0,1,0.0
2024-06-27,Compliance,Regulatory Reporting,48,482.41,1,480.0,0,0.0208
2024-06-27,Compliance,AML Screening,49,46.91,1,60.0,1,0.0204
2024-06-27,Compliance,Policy Review,39,1765.2,1,1440.0,0,0.0256
2024-06-28,Operations,Order Fulfillment,52,398.05,0,480.0,1,0.0
2024-06-28,Operations,Inventory Replenishment,64,240.76,3,240.0,0,0.0469
2024-06-28,Operations,Quality Check,63,90.24,3,60.0,0,0.0476
2024-06-28,Finance,Invoice Processing,45,96.49,1,120.0,1,0.0222
2024-06-28,Finance,Budget Reconciliation,51,177.68,4,360.0,1,0.0784
2024-06-28,Finance,Expense Audit,40,71.95,1,90.0,1,0.025
2024-06-28,HR,Onboarding,55,2091.7,0,2880.0,1,0.0
2024-06-28,HR,Payroll Processing,65,77.9,3,120.0,1,0.0462
2024-06-28,HR,Benefits Enrollment,34,138.39,1,240.0,1,0.0294
2024-06-28,IT,Incident Resolution,53,143.79,0,240.0,1,0.0
2024-06-28,IT,Change Management,53,344.75,3,480.0,1,0.0566
2024-06-28,IT,Deployment Pipeline,43,104.54,3,120.0,1,0.0698
2024-06-28,Logistics,Shipment Tracking,47,1811.45,0,1440.0,0,0.0
2024-06-28,Logistics,Customs Clearance,66,2179.89,2,2880.0,1,0.0303
2024-06-28,Logistics,Route Optimization,55,54.76,1,60.0,1,0.0182
2024-06-28,Risk,Credit Assessment,48,133.4,0,180.0,1,0.0
2024-06-28,Risk,Fraud Review,63,27.3,0,30.0,1,0.0
2024-06-28,Risk,Compliance Check,38,1811.01,1,720.0,0,0.0263
2024-06-28,Compliance,Regulatory Reporting,42,436.99,0,480.0,1,0.0
2024-06-28,Compliance,AML Screening,49,46.71,1,60.0,1,0.0204
2024-06-28,Compliance,Policy Review,43,1598.8,1,1440.0,0,0.0233
2024-06-29,Operations,Order Fulfillment,11,269.07,1,480.0,1,0.0909
2024-06-29,Operations,Inventory Replenishment,14,272.3,1,240.0,0,0.0714
2024-06-29,Operations,Quality Check,15,29.7,2,60.0,1,0.1333
2024-06-29,Finance,Invoice Processing,17,99.2,1,120.0,1,0.0588
2024-06-29,Finance,Budget Reconciliation,19,290.68,0,360.0,1,0.0
2024-06-29,Finance,Expense Audit,18,47.04,1,90.0,1,0.0556
2024-06-29,HR,Onboarding,20,3110.46,1,2880.0,0,0.05
2024-06-29,HR,Payroll Processing,17,80.94,0,120.0,1,0.0
2024-06-29,HR,Benefits Enrollment,16,218.49,0,240.0,1,0.0
2024-06-29,IT,Incident Resolution,19,194.93,0,240.0,1,0.0
2024-06-29,IT,Change Management,16,515.55,0,480.0,0,0.0
2024-06-29,IT,Deployment Pipeline,17,55.87,0,120.0,1,0.0
2024-06-29,Logistics,Shipment Tracking,17,1135.81,0,1440.0,1,0.0
2024-06-29,Logistics,Customs Clearance,15,2250.07,0,2880.0,1,0.0
2024-06-29,Logistics,Route Optimization,16,40.05,1,60.0,1,0.0625
2024-06-29,Risk,Credit Assessment,20,179.72,1,180.0,1,0.05
2024-06-29,Risk,Fraud Review,14,29.24,0,30.0,1,0.0
2024-06-29,Risk,Compliance Check,19,566.7,0,720.0,1,0.0
2024-06-29,Compliance,Regulatory Reporting,17,372.58,0,480.0,1,0.0
2024-06-29,Compliance,AML Screening,12,40.26,1,60.0,1,0.0833
2024-06-29,Compliance,Policy Review,14,1641.26,0,1440.0,0,0.0
2024-06-30,Operations,Order Fulfillment,14,403.86,1,480.0,1,0.0714
2024-06-30,Operations,Inventory Replenishment,17,349.81,2,240.0,0,0.1176
2024-06-30,Operations,Quality Check,15,28.96,0,60.0,1,0.0
2024-06-30,Finance,Invoice Processing,17,69.42,0,120.0,1,0.0
2024-06-30,Finance,Budget Reconciliation,19,315.38,0,360.0,1,0.0
2024-06-30,Finance,Expense Audit,17,55.63,2,90.0,1,0.1176
2024-06-30,HR,Onboarding,18,3223.28,0,2880.0,0,0.0
2024-06-30,HR,Payroll Processing,17,99.89,0,120.0,1,0.0
2024-06-30,HR,Benefits Enrollment,17,178.49,0,240.0,1,0.0
2024-06-30,IT,Incident Resolution,14,221.67,0,240.0,1,0.0
2024-06-30,IT,Change Management,13,395.5,2,480.0,1,0.1538
2024-06-30,IT,Deployment Pipeline,18,75.76,1,120.0,1,0.0556
2024-06-30,Logistics,Shipment Tracking,15,1016.62,0,1440.0,1,0.0
2024-06-30,Logistics,Customs Clearance,16,2530.59,0,2880.0,1,0.0
2024-06-30,Logistics,Route Optimization,15,45.83,0,60.0,1,0.0
2024-06-30,Risk,Credit Assessment,19,156.99,1,180.0,1,0.0526
2024-06-30,Risk,Fraud Review,19,27.13,0,30.0,1,0.0
2024-06-30,Risk,Compliance Check,13,460.53,0,720.0,1,0.0
2024-06-30,Compliance,Regulatory Reporting,16,436.13,1,480.0,1,0.0625
2024-06-30,Compliance,AML Screening,17,60.61,1,60.0,0,0.0588
2024-06-30,Compliance,Policy Review,16,913.2,0,1440.0,1,0.0
2024-07-01,Operations,Order Fulfillment,53,407.76,2,480.0,1,0.0377
2024-07-01,Operations,Inventory Replenishment,54,171.96,0,240.0,1,0.0
2024-07-01,Operations,Quality Check,48,47.81,2,60.0,1,0.0417
2024-07-01,Finance,Invoice Processing,43,42.99,1,120.0,1,0.0233
2024-07-01,Finance,Budget Reconciliation,41,262.94,0,360.0,1,0.0
2024-07-01,Finance,Expense Audit,45,68.12,1,90.0,1,0.0222
2024-07-01,HR,Onboarding,47,2150.03,1,2880.0,1,0.0213
2024-07-01,HR,Payroll Processing,51,118.87,0,120.0,1,0.0
2024-07-01,HR,Benefits Enrollment,53,185.76,1,240.0,1,0.0189
2024-07-01,IT,Incident Resolution,43,194.0,0,240.0,1,0.0
2024-07-01,IT,Change Management,55,338.28,2,480.0,1,0.0364
2024-07-01,IT,Deployment Pipeline,39,226.22,1,120.0,0,0.0256
2024-07-01,Logistics,Shipment Tracking,46,974.01,0,1440.0,1,0.0
2024-07-01,Logistics,Customs Clearance,48,2790.88,1,2880.0,1,0.0208
2024-07-01,Logistics,Route Optimization,57,46.81,1,60.0,1,0.0175
2024-07-01,Risk,Credit Assessment,57,146.67,4,180.0,1,0.0702
2024-07-01,Risk,Fraud Review,44,19.64,0,30.0,1,0.0
2024-07-01,Risk,Compliance Check,46,751.33,2,720.0,0,0.0435
2024-07-01,Compliance,Regulatory Reporting,50,248.79,0,480.0,1,0.0
2024-07-01,Compliance,AML Screening,53,42.0,2,60.0,1,0.0377
2024-07-01,Compliance,Policy Review,35,1295.06,1,1440.0,1,0.0286
2024-07-02,Operations,Order Fulfillment,46,272.83,3,480.0,1,0.0652
2024-07-02,Operations,Inventory Replenishment,43,160.8,1,240.0,1,0.0233
2024-07-02,Operations,Quality Check,51,42.58,0,60.0,1,0.0
2024-07-02,Finance,Invoice Processing,45,110.08,2,120.0,1,0.0444
2024-07-02,Finance,Budget Reconciliation,50,144.46,0,360.0,1,0.0
2024-07-02,Finance,Expense Audit,38,50.36,2,90.0,1,0.0526
2024-07-02,HR,Onboarding,42,2637.75,0,2880.0,1,0.0
2024-07-02,HR,Payroll Processing,51,121.93,0,120.0,0,0.0
